place_id,name,address,city,province,country,time_zone,latitude,longitude,place_type,claim_status,is_active,organization_name,phone_number,viber_info,facebook_url,instagram_url,website_url,other_contact_info,amenities,courts,photo_urls
1102ecf7-96ee-4e26-9b17-2fead8691590,ACE covered Pickleball COURT,"Diversion road magatas sibulan , beside CK gas station, at the back of magatas elementary school, in front of J&A Uy commercial, Sibulan, Philippines",SIBULAN,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0948 222 9999,https://www.facebook.com/p/ACE-covered-Pickleball-COURT-61583483587500/,,,,Pickleball court;Sports bar,Court 1|pickleball|,
faac16d2-4961-42de-9e2b-ff787778b934,Courtside Pickleball,"Baliti, San Fernando, Philippines",SAN FERNANDO CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/people/Courtside-Pickleball/61580808570268/,https://www.instagram.com/courtsidepickleballph,https://reclub.co/clubs/@courtsidepickleball,,Open daily 8AM - 12MN,Court 1|pickleball|,
42e76ddb-13dc-44ed-a0d8-29690a5b0447,Pampanga Pickleball Center,"Hacienda Royale, San Fernando, Philippines",SAN FERNANDO CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0908 989 2323,https://www.facebook.com/people/Pampanga-Pickleball-Center/61583363580722/,https://www.instagram.com/ppc.ph,https://pampanga-pickleball.rezerv.co/home,,Page · Sports,Court 1|pickleball|,
e085f744-5b47-45b1-bcaa-de93e22b1f92,The Serve Pickleball Club,"Met Park Sports Center, Pasay City, Philippines",PASAY CITY,METRO MANILA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 584 6975,https://www.facebook.com/theservepbclub/,,,,,Court 1|pickleball|,
2a0a5aa8-739f-4de3-b520-46e9c0cf350d,A1 PickleBall,"Mabini St. Ilaud, Tanjay, Philippines",TANJAY CITY,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 797 7373,https://www.facebook.com/p/A1-PickleBall-61577049044392/,,,,,Court 1|pickleball|,
a3f77e96-3edb-4327-8197-94ab266f0a30,Family SPIN,"San antonio st., Purok 4, Poblacion, Zamboanguita, Philippines",ZAMBOANGUITA,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0936 225 8904,https://www.facebook.com/973878632464215,,,,pickleball,Court 1|pickleball|,
4976935c-99f2-4a56-aa1c-35fed3595963,Hustler's Billiard Hall and Pickleball,"City high place, fronting Bais City Science High School, Maria longa Drive, Bais City, Philippines",BAIS CITY,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0935 444 7456,https://www.facebook.com/p/Hustlers-Billiard-Hall-and-Pickleball-61561346903913/,,,,Billiard hall;Pickleball,Court 1|pickleball|,
0ea85c64-2ce6-4f4b-abce-77b566bc80c6,ACE & E Resort,"block 5 lot 8 victoria st. springdale garden subdivision national highway lalakay los banos laguna, Los Baños, Philippines",LOS BAÑOS,LAGUNA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0931 112 4517,https://www.facebook.com/aceanderesort/,,https://www.facebook.com/aceanderesort,,2 indoor US standard Pickleball Courts;Private Hot Spring Resort,Court 1|pickleball|;Court 2|pickleball|,
e22868b7-d4f7-4998-a138-6ac878a2596c,Sm City Baliwag,"Philippines, Central Luzon, Philippines",BALIUAG,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/central-luzon/philippines/sm-city-baliwag,,,Court 1|pickleball|,
7d5ad404-5360-4375-9356-dc27945c8801,The Pickle Bay - Bansalan,"Rambutan St., Poblacion Uno, Bansalan, Philippines",BANSALAN,DAVAO DEL SUR,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0956 750 0994,https://www.facebook.com/p/The-Pickle-Bay-Bansalan-61582499198894/,,https://mypicklebay.com/booking-calendar/rent-a-court,,1 Outdoor Court (Pinas Court);2 Indoor Courts (USA & OZ Courts);Archery;Community health and wellness hub;Pickleball;Tennis,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|,
4eaa201d-527b-46e0-af17-b80cb086b363,The Dink Lab,"3F Robertson Plaza, Kawit, Cavite",KAWIT,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0945 663 5084,https://www.facebook.com/p/The-Dink-Lab-61576669311409/,,,,Cavite’s Premier 24/7 Pickleball Facility;Open Play via Reclub: 2VXNT,Court 1|pickleball|,
16cdcbff-df80-4851-9cd9-a43723dcb1ef,Pototan Pickleball Club,"Pototan, Western Visayas, Philippines",POTOTAN,ILOILO,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/western-visayas/pototan/pototan-pickleball-club,,,Court 1|pickleball|,
fccabbb0-ad8f-4042-bbec-57f301c4da5d,Astra Pickleball Center,"9009 B Felix Ave, Sto. Domingo, Cainta, Philippines",CAINTA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0929 821 8812,https://www.facebook.com/astrapickleball,https://www.instagram.com/astrapickleball,https://astrapickleball.com/,,"8 Cushioned, PPA-standard courts;Cafe;Private lounges;Pro Shop",Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|;Court 6|pickleball|;Court 7|pickleball|;Court 8|pickleball|,
d24c2178-118c-46e9-be83-261bb29e6d91,PEDCI Village East Cainta Rizal,"VILLAGE EAST, Cainta, Philippines",CAINTA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 570 2991,https://www.facebook.com/PEDCIOffical/,,,,,Court 1|pickleball|,
7a1c3e3b-b671-4b50-8f32-4343ccaca557,Pickleball East Dinkers Club Inc.,"Caprice St. Village East Executive Homes Cainta, Rizal, Philippines",CAINTA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/p/Pickleball-East-Dinkers-Club-Inc-61552150163845/,,,,,Court 1|pickleball|,
aa8f22d3-2a2b-489f-aaa7-48c82bb6d901,Pickleball World,"Pickleball World, Lara Industrial Park, San Fernando, Philippines",SAN FERNANDO CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0995 660 7914,https://www.facebook.com/pickleballworldpam/,,,,café;court rentals;events;leagues;lounge;open play;pro shop;tournaments;training,Court 1|pickleball|,
0f5c969c-af01-40b0-9c2d-622f6d728053,Prestige Pickleball Club,"Xevera Prestige Clubhouse, Mabalacat Pampanga",MABALACAT CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/p/Prestige-Pickleball-Club-61559018774735/,,,,,Court 1|pickleball|,
f1981df6-7659-41f1-bb67-c63b6d57a25b,Palm&Paddle,"Washington Street, Dauin, Philippines",DAUIN,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/people/PalmPaddle/61578609654921/,https://www.instagram.com/_palmandpaddle,,,2 Outdoor Pickleball Courts Open;Café (coming soon),Court 1|pickleball|;Court 2|pickleball|,
91f57db7-897b-4ea8-89c0-262d8977bfc3,Palmside Court,"Barangay Soludpan, Bacong, Philippines",BACONG,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/palmsidecourt/,https://www.instagram.com/palmside_court,,,3 outdoor courts;courts under the palms;slot booking available,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|,
efa39164-8652-4ddb-a626-af3c753c2c03,KabKad Paddle Stackers,"h. del pilar street poblacion 1, Carcar, Philippines",CARCAR CITY,CEBU,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/61586262266724?locale=ga_IE,,,,Pickleball Club,Court 1|pickleball|,
2e361d54-c67e-447a-a396-ae1a2f0405da,Zamboanguita Beach Court,"Zamboanguita, Central Visayas, Philippines",ZAMBOANGUITA,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/zamboanguita/zamboanguita-beach-court,,,Court 1|pickleball|,
0b6f873a-3f7b-459f-9435-d7fa4faa87df,Dink Central PH,"Barangay, Dink Central PH, CW 1 Taifini, Silang, Philippines",SILANG,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/p/Dink-Central-PH-61580983734997/,,https://dinkcentralph.com/,,,Court 1|pickleball|,
323888b2-847a-4a9d-a441-e22ac197c85e,Powerhouse Pickleball and Badminton Center,"Along Aguinaldo Highway, Brgy Biga II., Eurotiles Compound Silang, Cavite, Philippines",SILANG,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0916 634 7024,https://www.facebook.com/p/Powerhouse-Pickleball-and-Badminton-Center-61573914584169/,,,,5 Pickleball Courts;8 Badminton Courts,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|,
77b34a16-53e3-40d7-a013-85ff4902bf33,Sampaloc Tanay Pickleball Club,"Tanay, Calabarzon, Philippines",TANAY,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/tanay/sampaloc-tanay-pickleball-club,,,Court 1|pickleball|,
b87f041b-e476-4d80-b847-ae0b82d150d1,Quest Adventure Camp,"Teresa, Calabarzon, Philippines",TERESA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/teresa/quest-adventure-camp,,,Court 1|pickleball|,
545074a0-9744-4560-b30f-31771189c42e,Swoosh Sports Club,"Barangay Tuktukan, Guiguinto, Bulacan, Guiguinto, Philippines",GUIGUINTO,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 576 8802,https://www.facebook.com/p/Swoosh-Sports-Club-61580425141553/,,,,5 USAPA-Sanded Standard Courts;Bulacan's Premier Pickleball Court.,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|,
48742e2c-5cff-4893-9c5a-70da6fd8147e,Mighty Sports Center Bulacan,"AcroCity, MacArthur Highyway, Guiguinto, Philippines",GUIGUINTO,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,"0999 835 2996, +63 999 835 2996",https://www.facebook.com/p/Mighty-Sports-Center-Bulacan-61581447100234/,,,,,Court 1|pickleball|,
2e8ac824-30c6-42c6-9324-2ef2ee9713a8,Angono Tennis Club,"Angono, Calabarzon, Philippines",ANGONO,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/angono/angono-tennis-club,,,Court 1|pickleball|,
083fe948-7b7d-4fe8-abc9-344db45fc3f8,Richmond Angono Tennis Court,"Angono, Calabarzon, Philippines",ANGONO,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/angono/richmond-angono-tennis-court,,,Court 1|pickleball|,
4b6cfae3-713d-4f5a-ac7f-985164e03c5f,The Pickle Pad,"Boomtown Industrial Estate, Tambubong, Bocaue, Philippines",BOCAUE,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/thepicklepadbocaue/,https://www.instagram.com/thepicklepad.bocaue,,,,Court 1|pickleball|,
7551fe79-915c-47fd-b0eb-ee5c039f6ae3,South Forbes Villas Pickleball,"Silang, Calabarzon, Philippines",SILANG,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/silang/south-forbes-villas-pickleball,,,Court 1|pickleball|,
8cc0a211-3211-41c9-adf4-394eb1c6eeef,Sundown Pickleball Court,"London St. Phase 3B TDSMB, Pulong Buhangin, Santa Maria, Philippines",SANTA MARIA,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 801 9822,https://www.facebook.com/890431384163758/,,https://reclub.co/clubs/@sundown-pickleball,,,Court 1|pickleball|,
d2b3ddc9-b344-47b4-b108-54147c37cf53,Batangas Pickleball Arena,"Sampaga West, Batangas City, Batangas City, Philippines",BATANGAS CITY,BATANGAS,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/p/Batangas-Pickleball-Arena-61578531977462/,,https://reclub.co/clubs/@batangas-pickleball-arena,,,Court 1|pickleball|,
335ca588-684c-4394-a12d-7795c7599567,EJ's Pickleball Lounge,"EJ Bldg, Doña Concha Pastor Rd., Pallocan West, Batangas City, Philippines",BATANGAS CITY,BATANGAS,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 109 8289,https://www.facebook.com/p/EJs-Pickleball-Lounge-61579049522050/,,https://reclub.co/clubs/@cups-pickleball-lounge,,In-person classes;Reservations,Court 1|pickleball|,
a32f7459-c9e2-490f-9758-06f8628510ab,Pickle Jungle,"Bacong, Negros Island Region, Philippines",BACONG,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/negros-island-region/bacong/pickle-jungle,,,Court 1|pickleball|,
6e6959a5-a85c-44dd-ab0c-99b148e8cdf5,Pickl'd Philippines,"Block 58, Friendship Highway, Angeles City, Philippines",ANGELES CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/pickldph/,,https://pickld.ph/,,Pickleball Court;Pickleball paddles & gear (retail);Pro-Shop,Court 1|pickleball|,
b5b85118-ba3c-4aab-9edc-2decac961cf6,PCPH Pampanga (Pickleball Central Philippines),"4HGJ+F97, Fil-Am Friendship Hwy, Angeles, 2009 Pampanga, Angeles City, Philippines",ANGELES CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0908 891 1206,https://www.facebook.com/p/PCPH-Pampanga-61563494852035/,https://www.instagram.com/pickleballcentralph,,,Court Rentals;Dedicated Professional USA Standard Pickleball Courts;Open Play;Pickleball Private Coaching;Pickleball Training;Tournaments and Events,Court 1|pickleball|;Court 10|pickleball|;Court 11|pickleball|;Court 12|pickleball|;Court 13|pickleball|;Court 14|pickleball|;Court 15|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|;Court 6|pickleball|;Court 7|pickleball|;Court 8|pickleball|;Court 9|pickleball|,
665421cf-d9e6-4288-8501-b5af4c6b1fa0,Dauin Sport Park,"Dauin, Negros Island Region, Philippines",DAUIN,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/negros-island-region/dauin/dauin-sport-park,,,Court 1|pickleball|,
68c02aa0-24ed-46b9-946f-2b59dbf3de1e,The GRAND LINE,"Right side of Sr. San Roque Chapel, Purok 1, Ajong, Sibulan, Negros Oriental",SIBULAN,NEGROS ORIENTAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0915-747-2732,https://www.facebook.com/61584546231844/,,,,Exclusive Pickleball Court,Court 1|pickleball|,
6da282f8-eff9-4cfb-8cb4-1e93bf9a91a3,Moncarlo Village Basketball Court,"San Mateo, Calabarzon, Philippines",SAN MATEO,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/san-mateo/moncarlo-village-basketball-court,,,Court 1|pickleball|,
54d1d1af-54ec-4cfc-bb63-29eecbb59348,Biñan Laguna Pickleball,"83FF+GH6, South City Drive, Binan, 4024 Laguna, Binãn, Philippines",CITY OF BIÑAN,LAGUNA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0966 225 2927,https://www.facebook.com/p/Bi%C3%B1an-Laguna-Pickleball-61564356776725/,,"https://google.com/maps/place/South+City+Homes+Recreation+Center/@14.3238242,121.0738436,15z/data=!4m6!3m5!1s0x3397d7f22064cd75:0x10a24f387414439f!8m2!3d14.3238242!4d121.0738436!16s%2Fg%2F11l38pytgs?ent",,Balls for sale;Beginner lessons available;Court Rental (250 per hour);Hourly rentals;Open Play (Mon & Fri eve 5–9 pm;Paddles for rent;Sun 8 am–12 noon),Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|,
e0ec0018-b385-4db5-b24a-8567041a11e2,Citywalk Badminton Sports Center,"Malolos, Central Luzon, Philippines",MALOLOS CITY,BULACAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/central-luzon/malolos/citywalk-badminton-sports-center,,,Court 1|pickleball|,
99e1db06-cbf7-42a7-95fc-c1a8a9a777cf,Eagle Ridge Sports Clubhouse,"Brgy. Javalera, General Trias, Cavite, General Trias, Philippines",GENERAL TRIAS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0917 122 0723,https://www.facebook.com/p/Eagle-Ridge-Sports-Clubhouse-100091749497527/,,https://eagle-ridge.com.ph/,,Basketball court;Golf (Eagle Ridge Golf and Country Club);Swimming pool;Tennis,Court 1|pickleball|,
c15df1d6-fdfb-49fe-af38-a1be1704abd4,Drop & Drive Pickleball Camp,"F. Manalo St., General Trias, Philippines",GENERAL TRIAS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0919 579 2539,https://www.facebook.com/juanvetnaic/,,,,,Court 1|pickleball|,
5138e5e1-549d-487d-95b8-c81dde5ba6c7,The Picklezone Leisure Hub,"The Picklezone Leisure Hub, Unit 24 Aguinaldo Commercial Complex, Dasmariñas, Philippines",DASMARIÑAS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0956 873 5620,https://www.facebook.com/thepicklezoneleisurehub/,,https://thepicklezoneleisurehub.as.me/,,,Court 1|pickleball|,
b1c94701-9679-44bb-b0c9-67553d7f4a86,Marquee Place Sports Zone,"Angeles, Central Luzon, Philippines",ANGELES CITY,PAMPANGA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/central-luzon/angeles/marquee-place-sports-zone,,,Court 1|pickleball|,
a781f573-9ad4-4800-8b2e-92d68f1a9abb,Mission Hills Clubhouse,"Taytay, Calabarzon, Philippines",TAYTAY,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/taytay/mission-hills-clubhouse,,,Court 1|pickleball|,
ba731911-7640-4010-b3e3-aec4956ef65a,St Francis Covered Court,"Cainta, Calabarzon, Philippines",CAINTA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/cainta/st-francis-covered-court,,,Court 1|pickleball|,
394bbad8-3414-425a-b16b-09b5c6881dc9,Pedci Pickleball Courts,"Cainta, Calabarzon, Philippines",CAINTA,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/cainta/pedci-pickleball-courts,,,Court 1|pickleball|,
6c4e59dc-d861-4fe0-aba0-a67f1c532522,Kingsville Hills Pickleball Club,"Antipolo, Calabarzon, Philippines",CITY OF ANTIPOLO,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/antipolo/kingsville-hills-pickleball-club,,,Court 1|pickleball|,
ea4c976a-2332-43cc-938b-539a3f5c74df,Sm Center Antipolo Downtown,"Antipolo, Calabarzon, Philippines",CITY OF ANTIPOLO,RIZAL,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/antipolo/sm-center-antipolo-downtown,,,Court 1|pickleball|,
bbeefbc1-b809-4b22-8a0a-11cc56e48812,Olobamas Pickleball Club,"Brgy Mabolo, Bacoor, Philippines",BACOOR CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/people/Olobamas-Pickleball-Club/61581929459764/,,,,,Court 1|pickleball|,
972afbb7-8e99-46b6-9614-85b4d422d839,Triple A Sports Center Pickleball Courts At Vista Mall,"Oton, Western Visayas, Philippines",OTON,ILOILO,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/western-visayas/oton/triple-a-sports-center-pickleball-courts-at-vista-mall,,,Court 1|pickleball|,
ae764724-8f62-4f47-a99e-ea038e060e64,Pickleball Hq,"Binan, Calabarzon, Philippines",CITY OF BIÑAN,LAGUNA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/binan/pickleball-hq,,,Court 1|pickleball|,
bc726e89-cc00-46d8-af12-4ac5752b8ab7,South City Homes Recreation Center,"Binan, Calabarzon, Philippines",CITY OF BIÑAN,LAGUNA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/binan/south-city-homes-recreation-center,,,Court 1|pickleball|,
ed4ac4b9-969c-4468-9819-16a715c067fe,Dasmarinas Pickleball,"Dasmarinas, Calabarzon, Philippines",DASMARIÑAS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/dasmarinas/dasmarinas-pickleball,,,Court 1|pickleball|,
47203bd4-5b66-4dcb-ab85-14c314225d37,Nbc Court,"Navotas, Metro Manila, Philippines",NAVOTAS CITY,METRO MANILA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/metro-manila/navotas/nbc-court,,,Court 1|pickleball|,
d0ef1b20-4b51-4598-b4e0-07a460ef1887,Tanya’s 11th Street Complex,"Tanya’s 11th St., Sitio Ilaya, Balabag, Pavia, Philippines",PAVIA,ILOILO,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0927 616 9536,https://www.facebook.com/p/Tanyas-11th-Street-Complex-100090461455982/,,,,Commercial Space,Court 1|pickleball|,
f6574c9f-bd6e-447a-a660-bb2226f688ca,Olive Grove Pickleball,"Purok 7 Nangka, Consolacion, Philippines",CONSOLACION,CEBU,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/olivegrovepickleball/,https://www.instagram.com/olivegrovepickleball,https://pickleball.global/clubs/10277,,,Court 1|pickleball|,
19895239-6914-400a-9014-ddad7037e4a9,The Pickler’s Hideout,"Lot 8 Monreal Compound, Imus, Philippines",IMUS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/thepicklershideout/,,,,pickleball courts,Court 1|pickleball|,
beaa401d-2965-432c-9d80-a343c53ff687,Sunny Sideout,"Sunny Sideout @ Yspacio Creative Park, Alapan, Imus, Cavite",IMUS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,+961 8 592 285,https://www.facebook.com/p/Sunny-Sideout-61575198541803/,,https://reclub.co/clubs/@sunny-sideout,,,Court 1|pickleball|,
0e20574b-ed44-45ca-aaa1-e57854d7aaea,Baguio Tennis and Pickleball Court,"Athletic bowl, Baguio Tennis Court, Baguio City, Philippines",BAGUIO CITY,BENGUET,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,https://www.facebook.com/people/Baguio-Tennis-and-Pickleball-Court/61578046732832/,,,,Pickleball court;Tennis court,Court 1|pickleball|,
86ea2702-4e70-4dd1-b81a-e728eccef1c7,YMCA Baguio Pickleball,"YMCA Buildng, Upper Session Rd., Baguio City, Philippines",BAGUIO CITY,BENGUET,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,0969 224 2334,https://www.facebook.com/p/YMCA-Baguio-Pickleball-61568269274230/,https://ymcabaguiopickleball/,,,PICKLEBALL OPEN PLAY;PICKLEBALL TRAINING SESSION;Session schedule (Monday/Wednesday/Friday times shown),Court 1|pickleball|,
cb0519d0-2761-45a1-ab0a-f50206816316,Philippine Baptist Theological Seminary,"Baguio, Cordillera Administrative Region, Philippines",BAGUIO CITY,BENGUET,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/cordillera-administrative-region/baguio/philippine-baptist-theological-seminary,,,Court 1|pickleball|,
f9932084-e405-46f6-b1ef-2e6004fa0845,Lotus Central Mall,"Imus, Calabarzon, Philippines",IMUS CITY,CAVITE,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/imus/lotus-central-mall,,,Court 1|pickleball|,
5abdc9b9-21e3-44fb-983a-85ddb3b55168,The Palms Country Club,"Muntinlupa, Metro Manila, Philippines",CITY OF MUNTINLUPA,METRO MANILA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/metro-manila/muntinlupa/the-palms-country-club,,,Court 1|pickleball|,
3791e05f-a74b-4eee-b882-6da5366c7ed3,Mariana Multi Purpose Covered Court,"Caloocan, Metro Manila, Philippines",CALOOCAN CITY,METRO MANILA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/metro-manila/caloocan/mariana-multi-purpose-covered-court,,,Court 1|pickleball|,
9305e7f7-900b-4a31-b9a5-a238c3396657,Conquest Sports,"Caloocan, Metro Manila, Philippines",CALOOCAN CITY,METRO MANILA,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/metro-manila/caloocan/conquest-sports,,,Court 1|pickleball|,
c396dd53-c5d5-45ca-9f45-571badcbef07,The Pickle & Co. 1016,"644R+52F, Calamba, 4027 Laguna",CALAMBA CITY,LAGUNA,PH,Asia/Manila,14.20543580,121.14004540,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts;Equipment Rental;Food/Drinks;Lights;Locker Rooms;Parking;Pet Friendly;Pro Shop;Restrooms;Seating Area;Showers,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|;Court 6|pickleball|;Court 7|pickleball|,
609eb42f-c2af-426b-89f3-69d974712bfa,Pickle Jar Courts,"PDR Business Hub, Pulo-Diezmo Road, Cabuyao City, 4025 Laguna",CABUYAO CITY,LAGUNA,PH,Asia/Manila,14.24373760,121.11942470,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts;Equipment Rental;Food/Drinks;Lights;Locker Rooms;Parking;Pet Friendly;Restrooms;Seating Area;Showers,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|;Court 5|pickleball|,
a0d28783-3cd8-4be6-a426-9846a36cd1df,The Dink Yard,CABUYAO CITY,CABUYAO CITY,LAGUNA,PH,Asia/Manila,14.27371420,121.11915130,CURATED,UNCLAIMED,true,,,,,,,,Covered Courts;Equipment Rental;Food/Drinks;Lights;Parking;Pet Friendly;Restrooms;Seating Area;Showers,Court 1|pickleball|;Court 2|pickleball|;Court 3|pickleball|;Court 4|pickleball|,
527dd0b9-1506-4c93-999d-e4df2525d182,Match Point Badminton And Pickleball,"Liloan, Central Visayas, Philippines",BROOKE'S POINT,PALAWAN,PH,Asia/Manila,,,CURATED,UNCLAIMED,true,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/liloan/match-point-badminton-and-pickleball,,,Court 1|pickleball|,
